,Customer_ID,Age,Subscription_Length_(months),Monthly_Fee,Usage_Rate,Referral_Count,Customer_Satisfaction,Service_Tier,Payment_Method,Active_Status,Auto-Renewal,Join_Date,Annual_Expenditure,Average_Monthly_Discount,Profitability
19336,19337,35,15,90.0,6,0,1,VIP,Credit Card,True,True,2023-05-24,1080.0,10.0,54.0
19337,19338,52,19,90.0,3,0,2,VIP,Bank Transfer,True,True,2024-04-03,1080.0,10.0,27.0
19338,19339,42,6,75.0,18,0,5,Premium,Bank Transfer,True,False,2023-02-07,900.0,0.0,135.0
19339,19340,34,19,90.0,8,3,4,VIP,Credit Card,True,True,2023-10-28,1080.0,10.0,72.0
19340,19341,49,17,75.0,2,4,3,Premium,Credit Card,True,False,2023-02-19,900.0,0.0,15.0
19341,19342,41,9,75.0,18,2,4,Premium,Credit Card,True,False,2023-04-21,900.0,0.0,135.0
19342,19343,24,21,100.0,13,7,4,VIP,Venmo,False,False,2023-10-31,1200.0,0.0,130.0
19343,19344,30,13,75.0,9,4,4,Premium,Bank Transfer,True,False,2023-10-24,900.0,0.0,67.5
19344,19345,44,15,100.0,2,1,1,VIP,Bank Transfer,False,False,2023-03-07,1200.0,0.0,20.0
19345,19346,65,16,90.0,17,1,5,VIP,Credit Card,False,True,2023-12-28,1080.0,10.0,153.0
19346,19347,22,13,27.0,14,6,4,Basic,Venmo,True,True,2022-10-02,324.0,3.0,37.800000000000004
19347,19348,53,2,25.0,10,4,3,Premium,Credit Card,True,True,2024-01-09,300.0,0.0,25.0
19348,19349,43,2,25.0,16,3,5,VIP,Credit Card,True,True,2023-10-04,300.0,0.0,40.0
19349,19350,59,11,67.5,16,2,5,Premium,Credit Card,False,True,2024-03-13,810.0,7.5,108.0
19350,19351,62,16,100.0,21,3,4,VIP,Bank Transfer,True,False,2023-05-14,1200.0,0.0,210.0
19351,19352,48,17,100.0,11,2,3,VIP,Bank Transfer,False,False,2023-01-16,1200.0,0.0,110.0
19352,19353,27,3,25.0,13,7,3,Standard,Venmo,False,False,2023-09-01,300.0,0.0,32.5
19353,19354,63,23,75.0,7,1,4,Premium,Credit Card,True,False,2024-08-26,900.0,0.0,52.5
19354,19355,43,1,25.0,0,0,3,Premium,Bank Transfer,False,True,2023-04-03,300.0,0.0,0.0
19355,19356,39,18,100.0,20,1,5,VIP,Bank Transfer,True,False,2023-05-02,1200.0,0.0,200.0
19356,19357,29,14,50.0,20,5,5,Standard,Venmo,True,False,2022-11-15,600.0,0.0,100.0
19357,19358,49,22,100.0,5,2,1,VIP,Credit Card,True,False,2023-06-25,1200.0,0.0,50.0
19358,19359,44,9,67.5,4,3,2,Premium,Bank Transfer,False,True,2023-10-24,810.0,7.5,27.0
19359,19360,50,9,67.5,14,0,4,Premium,Credit Card,False,True,2023-04-18,810.0,7.5,94.5
19360,19361,69,12,67.5,15,3,5,Premium,Bank Transfer,True,True,2022-11-22,810.0,7.5,101.25
19361,19362,37,24,100.0,18,3,5,VIP,Bank Transfer,False,False,2023-12-20,1200.0,0.0,180.0
19362,19363,56,3,25.0,14,3,4,VIP,Credit Card,False,False,2022-09-07,300.0,0.0,35.0
19363,19364,58,2,25.0,6,2,2,VIP,Credit Card,True,False,2023-11-25,300.0,0.0,15.0
19364,19365,57,1,25.0,16,3,4,Premium,Bank Transfer,True,False,2023-10-25,300.0,0.0,40.0
19365,19366,30,9,27.0,20,3,5,Basic,Credit Card,True,True,2022-10-07,324.0,3.0,54.0
19366,19367,31,13,75.0,0,3,1,Premium,Bank Transfer,True,False,2024-02-04,900.0,0.0,0.0
19367,19368,61,21,67.5,13,2,3,Premium,Credit Card,True,True,2023-10-11,810.0,7.5,87.75
19368,19369,57,16,67.5,18,2,5,Premium,Credit Card,True,True,2022-09-13,810.0,7.5,121.5
19369,19370,39,19,75.0,21,3,4,Premium,Credit Card,False,False,2023-04-28,900.0,0.0,157.5
19370,19371,35,10,100.0,15,0,5,VIP,Credit Card,True,False,2024-03-25,1200.0,0.0,150.0
19371,19372,65,5,25.0,1,0,3,VIP,Credit Card,True,True,2023-03-18,300.0,0.0,2.5
19372,19373,46,14,100.0,20,2,5,VIP,Credit Card,True,False,2023-05-28,1200.0,0.0,200.0
19373,19374,60,15,67.5,6,0,3,Premium,Credit Card,False,True,2024-07-08,810.0,7.5,40.5
19374,19375,33,3,25.0,11,3,3,Premium,Credit Card,True,False,2023-08-04,300.0,0.0,27.5
19375,19376,63,9,90.0,8,1,3,VIP,Credit Card,False,True,2023-12-31,1080.0,10.0,72.0
19376,19377,52,1,25.0,16,4,5,VIP,Credit Card,True,True,2022-10-27,300.0,0.0,40.0
19377,19378,51,1,25.0,6,3,3,VIP,Credit Card,True,False,2022-09-15,300.0,0.0,15.0
19378,19379,20,19,50.0,17,9,5,Standard,PayPal,True,False,2023-09-30,600.0,0.0,85.0
19379,19380,21,6,30.0,12,6,4,Basic,Venmo,True,True,2024-02-20,360.0,0.0,36.0
19380,19381,22,11,27.0,11,8,4,Basic,PayPal,False,True,2024-04-09,324.0,3.0,29.700000000000003
19381,19382,27,18,27.0,17,9,4,Basic,PayPal,False,True,2024-02-01,324.0,3.0,45.900000000000006
19382,19383,69,14,90.0,16,3,5,VIP,Credit Card,True,True,2023-11-14,1080.0,10.0,144.0
19383,19384,46,16,75.0,0,4,1,Premium,Bank Transfer,True,False,2022-12-23,900.0,0.0,0.0
19384,19385,49,1,25.0,1,1,1,VIP,Bank Transfer,True,True,2023-04-20,300.0,0.0,2.5
19385,19386,48,24,75.0,19,0,5,Premium,Credit Card,True,False,2024-04-22,900.0,0.0,142.5
19386,19387,19,10,75.0,12,9,3,Premium,Venmo,False,False,2023-11-28,900.0,0.0,90.0
19387,19388,29,10,100.0,11,7,4,VIP,Venmo,True,False,2023-08-06,1200.0,0.0,110.0
19388,19389,44,13,90.0,4,4,1,VIP,Bank Transfer,True,True,2023-10-02,1080.0,10.0,36.0
19389,19390,22,1,25.0,15,5,5,Standard,PayPal,True,False,2023-11-27,300.0,0.0,37.5
19390,19391,54,3,25.0,21,0,5,VIP,Bank Transfer,False,True,2024-04-11,300.0,0.0,52.5
19391,19392,44,14,67.5,11,4,3,Premium,Bank Transfer,True,True,2024-06-25,810.0,7.5,74.25
19392,19393,40,21,75.0,12,1,4,Premium,Bank Transfer,False,False,2023-08-08,900.0,0.0,90.0
19393,19394,50,16,90.0,21,2,4,VIP,Credit Card,False,True,2022-09-22,1080.0,10.0,189.0
19394,19395,21,23,67.5,15,6,5,Premium,Venmo,True,True,2024-07-03,810.0,7.5,101.25
19395,19396,38,20,90.0,15,0,4,VIP,Bank Transfer,False,True,2023-08-04,1080.0,10.0,135.0
19396,19397,41,6,75.0,7,1,3,Premium,Credit Card,True,True,2023-04-10,900.0,0.0,52.5
19397,19398,61,1,25.0,4,3,2,Premium,Credit Card,False,True,2024-03-08,300.0,0.0,10.0
19398,19399,48,20,100.0,20,1,5,VIP,Bank Transfer,True,False,2024-05-21,1200.0,0.0,200.0
19399,19400,61,24,100.0,10,4,4,VIP,Bank Transfer,True,False,2024-07-25,1200.0,0.0,100.0
19400,19401,65,5,25.0,10,3,4,VIP,Credit Card,False,True,2023-10-12,300.0,0.0,25.0
19401,19402,41,8,90.0,9,4,4,VIP,Bank Transfer,True,True,2023-01-12,1080.0,10.0,81.0
19402,19403,66,12,75.0,20,0,4,Premium,Bank Transfer,False,False,2023-06-24,900.0,0.0,150.0
19403,19404,27,1,25.0,20,6,4,VIP,Venmo,True,True,2023-04-23,300.0,0.0,50.0
19404,19405,66,13,67.5,16,1,5,Premium,Credit Card,False,True,2023-03-14,810.0,7.5,108.0
19405,19406,66,9,90.0,12,3,4,VIP,Bank Transfer,False,True,2022-09-20,1080.0,10.0,108.0
19406,19407,67,20,90.0,10,3,3,VIP,Credit Card,True,True,2024-04-27,1080.0,10.0,90.0
19407,19408,19,24,90.0,14,7,3,VIP,PayPal,True,True,2023-10-31,1080.0,10.0,126.0
19408,19409,48,8,75.0,10,1,4,Premium,Bank Transfer,True,False,2023-12-19,900.0,0.0,75.0
19409,19410,42,13,75.0,3,2,1,Premium,Credit Card,False,False,2023-08-05,900.0,0.0,22.5
19410,19411,21,2,25.0,10,6,4,Premium,Venmo,False,False,2023-01-22,300.0,0.0,25.0
19411,19412,68,15,75.0,14,4,4,Premium,Bank Transfer,True,False,2023-04-22,900.0,0.0,105.0
19412,19413,28,14,45.0,15,5,5,Standard,Venmo,False,True,2022-12-18,540.0,5.0,67.5
19413,19414,34,19,90.0,15,3,4,VIP,Bank Transfer,False,True,2023-06-01,1080.0,10.0,135.0
19414,19415,61,9,100.0,9,3,3,VIP,Bank Transfer,True,False,2024-08-25,1200.0,0.0,90.0
19415,19416,19,19,90.0,20,5,5,VIP,PayPal,False,True,2023-02-26,1080.0,10.0,180.0
19416,19417,23,14,67.5,21,7,5,Premium,Venmo,False,True,2022-09-14,810.0,7.5,141.75
19417,19418,26,8,90.0,18,6,5,VIP,PayPal,False,True,2023-09-01,1080.0,10.0,162.0
19418,19419,22,5,25.0,21,8,5,VIP,PayPal,True,False,2022-11-13,300.0,0.0,52.5
19419,19420,37,7,75.0,19,1,4,Premium,Credit Card,False,False,2023-10-29,900.0,0.0,142.5
19420,19421,46,4,25.0,16,1,5,Premium,Credit Card,True,True,2024-08-29,300.0,0.0,40.0
19421,19422,38,8,90.0,19,2,5,VIP,Bank Transfer,True,True,2024-03-26,1080.0,10.0,171.0
19422,19423,26,4,25.0,20,7,5,Premium,PayPal,False,True,2024-01-16,300.0,0.0,50.0
19423,19424,45,21,67.5,0,1,3,Premium,Bank Transfer,True,True,2024-02-14,810.0,7.5,0.0
19424,19425,25,1,25.0,18,6,5,Basic,PayPal,False,False,2023-07-28,300.0,0.0,45.0
19425,19426,48,8,75.0,5,0,3,Premium,Bank Transfer,False,False,2024-06-09,900.0,0.0,37.5
19426,19427,37,7,90.0,9,4,3,VIP,Credit Card,False,True,2023-06-19,1080.0,10.0,81.0
19427,19428,44,11,100.0,7,2,4,VIP,Credit Card,True,False,2023-06-17,1200.0,0.0,70.0
19428,19429,25,21,50.0,15,6,5,Standard,PayPal,False,False,2023-05-27,600.0,0.0,75.0
19429,19430,38,16,90.0,13,3,3,VIP,Credit Card,True,True,2024-07-17,1080.0,10.0,117.0
19430,19431,45,22,75.0,18,1,4,Premium,Bank Transfer,True,False,2023-06-22,900.0,0.0,135.0
19431,19432,40,17,67.5,20,3,5,Premium,Bank Transfer,False,True,2022-09-20,810.0,7.5,135.0
19432,19433,23,24,67.5,16,7,4,Premium,Venmo,True,True,2024-03-09,810.0,7.5,108.0
19433,19434,20,5,25.0,16,8,4,Premium,Venmo,True,False,2023-03-05,300.0,0.0,40.0
19434,19435,22,7,67.5,15,9,4,Premium,PayPal,True,True,2023-08-13,810.0,7.5,101.25
19435,19436,26,10,27.0,12,9,4,Basic,PayPal,True,True,2023-07-20,324.0,3.0,32.4
19436,19437,24,13,45.0,20,5,5,Standard,Venmo,False,True,2023-03-03,540.0,5.0,90.0
19437,19438,21,20,27.0,10,6,4,Basic,PayPal,True,True,2024-02-21,324.0,3.0,27.0
19438,19439,56,15,100.0,5,4,3,VIP,Bank Transfer,False,False,2024-06-07,1200.0,0.0,50.0
19439,19440,22,6,30.0,18,8,5,Basic,PayPal,False,True,2022-12-27,360.0,0.0,54.0
19440,19441,28,2,25.0,11,8,4,VIP,Venmo,True,False,2023-05-25,300.0,0.0,27.5
19441,19442,32,4,25.0,1,2,1,Premium,Bank Transfer,True,True,2023-10-20,300.0,0.0,2.5
19442,19443,51,21,75.0,16,1,5,Premium,Credit Card,True,False,2022-09-10,900.0,0.0,120.0
19443,19444,30,14,50.0,16,0,5,Standard,Credit Card,True,False,2024-08-02,600.0,0.0,80.0
19444,19445,65,24,75.0,1,1,1,Premium,Bank Transfer,True,False,2023-12-01,900.0,0.0,7.5
19445,19446,24,15,27.0,10,5,4,Basic,PayPal,True,True,2024-02-27,324.0,3.0,27.0
19446,19447,57,14,75.0,11,2,4,Premium,Bank Transfer,False,False,2024-07-14,900.0,0.0,82.5
19447,19448,23,4,25.0,21,6,5,VIP,Venmo,True,True,2023-12-08,300.0,0.0,52.5
19448,19449,56,6,75.0,11,3,4,Premium,Credit Card,False,True,2023-08-10,900.0,0.0,82.5
19449,19450,67,7,75.0,20,4,5,Premium,Bank Transfer,True,False,2022-10-19,900.0,0.0,150.0
19450,19451,47,13,75.0,21,3,4,Premium,Bank Transfer,True,False,2024-04-07,900.0,0.0,157.5
19451,19452,39,17,75.0,4,0,1,Premium,Credit Card,True,False,2024-08-15,900.0,0.0,30.0
19452,19453,42,17,100.0,15,4,5,VIP,Credit Card,True,False,2023-11-08,1200.0,0.0,150.0
19453,19454,45,4,25.0,15,3,4,VIP,Credit Card,False,False,2023-06-09,300.0,0.0,37.5
19454,19455,37,19,90.0,12,4,4,VIP,Credit Card,True,True,2023-02-23,1080.0,10.0,108.0
19455,19456,56,20,75.0,6,0,3,Premium,Credit Card,True,False,2023-07-01,900.0,0.0,45.0
19456,19457,20,13,90.0,21,9,4,VIP,PayPal,False,True,2023-09-19,1080.0,10.0,189.0
19457,19458,22,9,27.0,13,8,4,Basic,PayPal,True,True,2023-11-18,324.0,3.0,35.1
19458,19459,18,2,25.0,18,5,5,VIP,PayPal,False,True,2023-04-26,300.0,0.0,45.0
19459,19460,32,20,67.5,10,0,3,Premium,Bank Transfer,True,True,2023-11-21,810.0,7.5,67.5
19460,19461,43,23,75.0,10,2,3,Premium,Credit Card,True,False,2023-02-15,900.0,0.0,75.0
19461,19462,20,18,90.0,13,6,4,VIP,PayPal,True,True,2023-03-11,1080.0,10.0,117.0
19462,19463,57,24,100.0,19,0,5,VIP,Bank Transfer,True,False,2023-03-29,1200.0,0.0,190.0
19463,19464,58,20,100.0,1,4,2,VIP,Bank Transfer,False,False,2023-08-20,1200.0,0.0,10.0
19464,19465,64,17,90.0,14,3,4,VIP,Credit Card,False,True,2023-08-17,1080.0,10.0,126.0
19465,19466,59,7,67.5,17,1,5,Premium,Credit Card,False,True,2023-07-06,810.0,7.5,114.75
19466,19467,51,17,100.0,21,3,5,VIP,Bank Transfer,True,False,2024-01-25,1200.0,0.0,210.0
19467,19468,69,10,90.0,15,1,4,VIP,Credit Card,True,True,2024-07-05,1080.0,10.0,135.0
19468,19469,22,14,100.0,16,6,4,VIP,PayPal,False,False,2022-10-14,1200.0,0.0,160.0
19469,19470,48,12,90.0,11,2,3,VIP,Bank Transfer,False,True,2024-05-09,1080.0,10.0,99.0
19470,19471,68,12,100.0,16,1,5,VIP,Credit Card,True,False,2022-09-01,1200.0,0.0,160.0
19471,19472,30,17,100.0,11,1,3,VIP,Credit Card,True,False,2023-12-29,1200.0,0.0,110.0
19472,19473,60,19,67.5,2,0,3,Premium,Credit Card,False,True,2023-05-14,810.0,7.5,13.5
19473,19474,18,23,27.0,19,6,5,Basic,PayPal,False,True,2024-06-24,324.0,3.0,51.300000000000004
19474,19475,39,14,100.0,8,1,4,VIP,Bank Transfer,True,False,2024-07-04,1200.0,0.0,80.0
19475,19476,32,17,67.5,14,2,3,Premium,Credit Card,False,True,2023-11-01,810.0,7.5,94.5
19476,19477,43,15,100.0,6,4,1,VIP,Bank Transfer,True,False,2023-10-21,1200.0,0.0,60.0
19477,19478,35,21,90.0,3,2,2,VIP,Bank Transfer,False,True,2024-06-16,1080.0,10.0,27.0
19478,19479,65,6,75.0,13,0,4,Premium,Credit Card,True,False,2023-11-02,900.0,0.0,97.5
19479,19480,26,19,67.5,17,6,5,Premium,Venmo,False,True,2022-12-17,810.0,7.5,114.75
19480,19481,18,22,30.0,11,8,3,Basic,Venmo,True,False,2022-12-16,360.0,0.0,33.0
19481,19482,60,20,90.0,11,4,4,VIP,Credit Card,True,True,2022-09-13,1080.0,10.0,99.0
19482,19483,26,6,50.0,21,7,5,Standard,PayPal,True,False,2023-01-25,600.0,0.0,105.0
19483,19484,40,6,75.0,10,0,4,Premium,Bank Transfer,False,True,2023-05-13,900.0,0.0,75.0
19484,19485,60,4,25.0,2,4,1,Premium,Bank Transfer,True,True,2024-08-29,300.0,0.0,5.0
19485,19486,62,1,25.0,4,0,3,Premium,Credit Card,True,True,2022-09-30,300.0,0.0,10.0
19486,19487,19,19,75.0,12,8,3,Premium,Venmo,False,False,2024-07-22,900.0,0.0,90.0
19487,19488,31,11,100.0,21,4,5,VIP,Credit Card,True,False,2022-10-18,1200.0,0.0,210.0
19488,19489,55,7,100.0,5,0,3,VIP,Credit Card,False,False,2024-07-14,1200.0,0.0,50.0
19489,19490,57,2,25.0,0,2,1,VIP,Credit Card,True,True,2022-09-19,300.0,0.0,0.0
19490,19491,35,4,25.0,4,4,3,Premium,Bank Transfer,False,False,2024-07-05,300.0,0.0,10.0
19491,19492,33,6,100.0,20,3,5,VIP,Credit Card,True,False,2023-04-07,1200.0,0.0,200.0
19492,19493,46,5,25.0,13,2,4,Premium,Credit Card,False,True,2022-09-23,300.0,0.0,32.5
19493,19494,61,22,75.0,8,1,4,Premium,Credit Card,True,False,2024-08-19,900.0,0.0,60.0
19494,19495,28,21,90.0,19,6,5,VIP,PayPal,True,True,2023-05-31,1080.0,10.0,171.0
19495,19496,23,9,75.0,13,9,3,Premium,Venmo,True,False,2023-10-12,900.0,0.0,97.5
19496,19497,20,11,30.0,15,5,5,Basic,PayPal,True,False,2022-10-10,360.0,0.0,45.0
19497,19498,31,18,100.0,10,1,3,VIP,Bank Transfer,True,False,2023-01-23,1200.0,0.0,100.0
19498,19499,19,20,45.0,20,6,5,Standard,Venmo,True,True,2023-03-09,540.0,5.0,90.0
19499,19500,49,17,100.0,9,2,4,VIP,Bank Transfer,False,False,2024-05-31,1200.0,0.0,90.0
19500,19501,48,13,67.5,2,1,3,Premium,Bank Transfer,False,True,2023-09-27,810.0,7.5,13.5
19501,19502,28,23,45.0,21,5,5,Standard,PayPal,False,True,2023-08-26,540.0,5.0,94.5
19502,19503,39,17,100.0,15,2,5,VIP,Bank Transfer,False,False,2022-12-21,1200.0,0.0,150.0
19503,19504,20,22,30.0,15,8,5,Basic,PayPal,True,False,2023-12-19,360.0,0.0,45.0
19504,19505,67,10,75.0,12,1,4,Premium,Bank Transfer,False,False,2023-04-18,900.0,0.0,90.0
19505,19506,48,18,75.0,21,0,5,Premium,Credit Card,False,False,2024-05-25,900.0,0.0,157.5
19506,19507,50,17,75.0,16,0,4,Premium,Credit Card,False,False,2024-07-16,900.0,0.0,120.0
19507,19508,41,12,90.0,8,4,3,VIP,Credit Card,True,True,2024-08-11,1080.0,10.0,72.0
19508,19509,18,15,45.0,15,8,5,Standard,PayPal,False,True,2024-07-03,540.0,5.0,67.5
19509,19510,61,19,90.0,5,3,1,VIP,Credit Card,True,True,2024-01-04,1080.0,10.0,45.0
19510,19511,32,22,90.0,19,0,5,VIP,Bank Transfer,True,True,2023-08-21,1080.0,10.0,171.0
19511,19512,54,15,67.5,13,3,3,Premium,Credit Card,True,True,2024-07-26,810.0,7.5,87.75
19512,19513,44,13,67.5,20,4,5,Premium,Credit Card,True,True,2023-04-06,810.0,7.5,135.0
19513,19514,55,7,67.5,19,4,5,Premium,Credit Card,False,True,2023-08-10,810.0,7.5,128.25
19514,19515,65,11,67.5,21,3,5,Premium,Bank Transfer,False,True,2024-03-01,810.0,7.5,141.75
19515,19516,44,8,90.0,16,4,5,VIP,Credit Card,True,True,2023-10-20,1080.0,10.0,144.0
19516,19517,61,20,90.0,13,3,4,VIP,Bank Transfer,True,True,2023-08-10,1080.0,10.0,117.0
19517,19518,29,16,75.0,12,8,3,Premium,Venmo,True,False,2024-06-07,900.0,0.0,90.0
19518,19519,20,24,100.0,11,7,4,VIP,PayPal,True,False,2023-06-11,1200.0,0.0,110.0
19519,19520,47,23,75.0,4,0,3,Premium,Credit Card,False,False,2023-01-15,900.0,0.0,30.0
19520,19521,49,11,90.0,4,1,1,VIP,Bank Transfer,False,True,2022-10-30,1080.0,10.0,36.0
19521,19522,40,24,67.5,8,4,4,Premium,Credit Card,True,True,2024-01-16,810.0,7.5,54.0
19522,19523,19,5,25.0,10,5,4,Standard,PayPal,True,False,2024-07-13,300.0,0.0,25.0
19523,19524,24,7,45.0,20,9,5,Standard,PayPal,False,True,2023-11-03,540.0,5.0,90.0
19524,19525,51,16,67.5,5,1,1,Premium,Bank Transfer,False,True,2022-09-07,810.0,7.5,33.75
19525,19526,49,16,67.5,2,3,2,Premium,Bank Transfer,False,True,2022-11-19,810.0,7.5,13.5
19526,19527,56,20,90.0,14,0,4,VIP,Credit Card,True,True,2022-12-24,1080.0,10.0,126.0
19527,19528,49,17,90.0,17,1,4,VIP,Credit Card,False,True,2024-06-27,1080.0,10.0,153.0
19528,19529,60,19,75.0,3,4,1,Premium,Bank Transfer,True,False,2023-05-20,900.0,0.0,22.5
19529,19530,60,15,75.0,18,1,5,Premium,Credit Card,True,False,2022-11-13,900.0,0.0,135.0
19530,19531,31,15,67.5,13,4,3,Premium,Credit Card,True,True,2023-08-25,810.0,7.5,87.75
19531,19532,20,20,27.0,21,9,4,Basic,Venmo,True,True,2023-03-10,324.0,3.0,56.7
19532,19533,63,21,90.0,7,0,3,VIP,Credit Card,True,True,2023-01-15,1080.0,10.0,63.0
19533,19534,49,15,100.0,18,1,4,VIP,Credit Card,False,False,2023-05-12,1200.0,0.0,180.0
19534,19535,60,3,25.0,13,0,4,VIP,Credit Card,True,True,2023-10-06,300.0,0.0,32.5
19535,19536,53,12,90.0,2,1,2,VIP,Credit Card,False,True,2024-08-22,1080.0,10.0,18.0
19536,19537,34,6,100.0,12,4,4,VIP,Bank Transfer,False,False,2024-03-22,1200.0,0.0,120.0
19537,19538,65,20,90.0,3,3,3,VIP,Bank Transfer,False,True,2023-07-24,1080.0,10.0,27.0
19538,19539,20,5,25.0,17,7,5,VIP,PayPal,False,False,2022-11-27,300.0,0.0,42.5
19539,19540,27,11,45.0,10,8,4,Standard,Venmo,True,True,2022-11-29,540.0,5.0,45.0
19540,19541,64,23,75.0,16,0,5,Premium,Credit Card,True,False,2023-10-30,900.0,0.0,120.0
19541,19542,57,12,67.5,6,1,2,Premium,Bank Transfer,False,True,2022-11-22,810.0,7.5,40.5
19542,19543,35,7,90.0,8,0,3,VIP,Bank Transfer,True,True,2024-05-26,1080.0,10.0,72.0
19543,19544,20,9,50.0,11,8,4,Standard,Venmo,True,False,2023-04-29,600.0,0.0,55.0
19544,19545,56,18,90.0,20,2,5,VIP,Credit Card,False,True,2023-03-29,1080.0,10.0,180.0
19545,19546,27,14,100.0,11,7,4,VIP,PayPal,True,False,2023-11-27,1200.0,0.0,110.0
19546,19547,69,4,25.0,21,3,5,VIP,Credit Card,False,True,2023-04-17,300.0,0.0,52.5
19547,19548,26,8,45.0,18,8,5,Standard,PayPal,False,True,2023-04-23,540.0,5.0,81.0
19548,19549,63,16,67.5,0,1,2,Premium,Credit Card,True,True,2023-05-02,810.0,7.5,0.0
19549,19550,63,4,25.0,10,1,4,VIP,Bank Transfer,False,True,2023-10-13,300.0,0.0,25.0
19550,19551,28,19,50.0,16,6,5,Standard,PayPal,True,False,2024-02-04,600.0,0.0,80.0
19551,19552,50,6,75.0,14,0,3,Premium,Credit Card,False,True,2024-08-22,900.0,0.0,105.0
19552,19553,53,19,100.0,15,0,5,VIP,Bank Transfer,True,False,2023-11-02,1200.0,0.0,150.0
19553,19554,43,15,67.5,13,3,3,Premium,Credit Card,False,True,2023-11-13,810.0,7.5,87.75
19554,19555,44,12,75.0,0,0,1,Premium,Bank Transfer,False,False,2022-11-11,900.0,0.0,0.0
19555,19556,55,12,100.0,6,3,3,VIP,Bank Transfer,True,False,2023-09-12,1200.0,0.0,60.0
19556,19557,39,2,25.0,7,4,4,VIP,Credit Card,True,True,2024-08-29,300.0,0.0,17.5
19557,19558,43,9,100.0,15,2,4,VIP,Bank Transfer,True,False,2023-05-14,1200.0,0.0,150.0
19558,19559,39,3,25.0,0,0,2,VIP,Credit Card,True,True,2022-10-28,300.0,0.0,0.0
19559,19560,22,1,25.0,12,5,3,Basic,PayPal,False,False,2023-04-11,300.0,0.0,30.0
19560,19561,52,14,67.5,4,3,1,Premium,Bank Transfer,False,True,2024-06-28,810.0,7.5,27.0
19561,19562,19,13,90.0,19,9,5,VIP,Venmo,False,True,2023-07-18,1080.0,10.0,171.0
19562,19563,52,5,25.0,20,4,4,Premium,Credit Card,False,True,2022-12-09,300.0,0.0,50.0
19563,19564,26,7,27.0,12,8,4,Basic,Venmo,True,True,2024-05-12,324.0,3.0,32.4
19564,19565,68,14,90.0,17,4,4,VIP,Bank Transfer,False,True,2023-07-10,1080.0,10.0,153.0
19565,19566,68,16,100.0,15,4,5,VIP,Credit Card,True,False,2022-09-28,1200.0,0.0,150.0
19566,19567,66,18,100.0,10,0,4,VIP,Credit Card,False,False,2024-02-05,1200.0,0.0,100.0
19567,19568,35,14,75.0,6,4,2,Premium,Credit Card,False,False,2022-09-05,900.0,0.0,45.0
19568,19569,60,1,25.0,8,0,4,Premium,Credit Card,True,True,2024-05-31,300.0,0.0,20.0
19569,19570,29,6,30.0,10,5,3,Basic,PayPal,False,True,2024-06-14,360.0,0.0,30.0
19570,19571,20,21,75.0,16,6,5,Premium,PayPal,False,False,2023-04-01,900.0,0.0,120.0
19571,19572,35,10,75.0,1,2,1,Premium,Bank Transfer,True,False,2024-07-16,900.0,0.0,7.5
19572,19573,55,6,75.0,16,0,4,Premium,Credit Card,True,True,2022-12-15,900.0,0.0,120.0
19573,19574,24,2,25.0,10,5,3,Basic,Venmo,True,True,2023-03-22,300.0,0.0,25.0
19574,19575,50,7,75.0,2,3,2,Premium,Bank Transfer,True,False,2023-12-24,900.0,0.0,15.0
19575,19576,23,17,75.0,10,7,4,Premium,PayPal,True,False,2023-06-04,900.0,0.0,75.0
19576,19577,35,24,90.0,9,1,3,VIP,Bank Transfer,False,True,2023-06-02,1080.0,10.0,81.0
19577,19578,62,14,100.0,1,4,2,VIP,Bank Transfer,False,False,2023-12-25,1200.0,0.0,10.0
19578,19579,39,23,100.0,6,0,1,VIP,Bank Transfer,True,False,2023-02-18,1200.0,0.0,60.0
19579,19580,68,7,100.0,17,2,4,VIP,Bank Transfer,True,False,2022-12-15,1200.0,0.0,170.0
19580,19581,56,22,90.0,2,2,3,VIP,Credit Card,False,True,2024-03-08,1080.0,10.0,18.0
19581,19582,68,21,100.0,16,2,5,VIP,Bank Transfer,True,False,2022-12-30,1200.0,0.0,160.0
19582,19583,26,9,30.0,21,5,4,Basic,Venmo,False,False,2022-09-24,360.0,0.0,63.0
19583,19584,52,19,75.0,6,4,3,Premium,Bank Transfer,True,False,2023-07-16,900.0,0.0,45.0
19584,19585,40,21,75.0,9,2,3,Premium,Bank Transfer,False,False,2023-07-14,900.0,0.0,67.5
19585,19586,29,24,67.5,13,7,3,Premium,Venmo,True,True,2023-11-20,810.0,7.5,87.75
19586,19587,69,11,75.0,20,2,4,Premium,Credit Card,True,False,2022-11-09,900.0,0.0,150.0
19587,19588,41,3,25.0,0,3,1,Premium,Credit Card,False,True,2023-05-14,300.0,0.0,0.0
19588,19589,67,23,75.0,13,1,4,Premium,Bank Transfer,False,False,2023-10-30,900.0,0.0,97.5
19589,19590,57,4,25.0,11,4,4,Premium,Bank Transfer,False,True,2023-04-04,300.0,0.0,27.5
19590,19591,26,5,25.0,10,8,3,VIP,Venmo,False,False,2023-06-09,300.0,0.0,25.0
19591,19592,30,4,25.0,13,4,3,Standard,Credit Card,False,True,2024-01-21,300.0,0.0,32.5
19592,19593,57,13,75.0,3,3,1,Premium,Credit Card,True,False,2023-11-24,900.0,0.0,22.5
19593,19594,59,9,75.0,20,2,5,Premium,Bank Transfer,False,False,2023-02-01,900.0,0.0,150.0
