num_passengers,sales_channel,trip_type,booking_class,purchase_lead_time_days,length_of_stay,flight_hour,flight_day,departure_airport,arrival_airport,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration_hrs,booking_complete,ticket_price_$
1,Internet,RoundTrip,Business,41,26,6,Tue,KNO,TPE,Indonesia,1,0,0,4.67,0,3253
1,Internet,RoundTrip,Business,86,55,13,Tue,KNO,TPE,Taiwan,1,1,1,4.67,0,2391
3,Mobile,RoundTrip,Admiral,178,18,7,Tue,KNO,TPE,Taiwan,1,1,1,4.67,0,4957
4,Internet,RoundTrip,Economy,81,18,3,Sun,KNO,TPE,Taiwan,1,1,1,4.67,0,1957
2,Internet,RoundTrip,Economy,167,20,7,Thu,KNO,TPE,Taiwan,1,0,0,4.67,0,372
1,Internet,RoundTrip,Business,57,17,0,Sun,KNO,TPE,Taiwan,0,0,0,4.67,0,2878
1,Internet,RoundTrip,Business,2,17,10,Fri,KNO,TPE,Taiwan,1,1,1,4.67,0,3203
1,Internet,RoundTrip,Economy,109,29,14,Fri,KNO,TPE,Taiwan,1,0,0,4.67,0,306
2,Internet,RoundTrip,Business,56,20,5,Mon,KNO,TPE,Taiwan,1,0,1,4.67,0,2391
3,Internet,RoundTrip,Economy,59,22,9,Wed,KNO,TPE,Taiwan,1,0,0,4.67,0,804
1,Internet,RoundTrip,Admiral,15,142,11,Wed,KNO,TPE,Taiwan,1,0,1,4.67,0,3645
1,Internet,RoundTrip,Economy,4,28,13,Tue,KNO,TPE,Taiwan,1,0,1,4.67,1,1804
1,Internet,RoundTrip,Economy,20,29,13,Sun,KNO,TPE,Indonesia,0,0,0,4.67,0,1250
2,Internet,RoundTrip,Business,50,65,15,Mon,KNO,TPE,Taiwan,1,0,0,4.67,0,2009
1,Internet,RoundTrip,Business,117,36,6,Tue,KNO,TPE,Taiwan,1,0,0,4.67,0,2018
1,Internet,RoundTrip,Economy,72,139,4,Fri,KNO,TPE,Taiwan,1,0,1,4.67,0,334
1,Internet,RoundTrip,Admiral,46,29,6,Thu,KNO,TPE,Taiwan,1,0,0,4.67,0,3646
1,Mobile,RoundTrip,Economy,22,17,9,Mon,KNO,TPE,Indonesia,1,0,0,4.67,0,501
1,Internet,RoundTrip,Business,42,27,0,Wed,KNO,TPE,Indonesia,1,0,0,4.67,0,2552
1,Internet,RoundTrip,Admiral,93,25,18,Sun,KNO,TPE,Taiwan,1,1,1,4.67,0,4582
1,Internet,RoundTrip,Admiral,111,29,11,Tue,KNO,TPE,Taiwan,1,1,1,4.67,0,3840
1,Internet,RoundTrip,Admiral,173,27,12,Wed,KNO,TPE,Indonesia,1,0,1,4.67,0,4198
1,Internet,RoundTrip,Economy,222,68,17,Sun,KNO,TPE,Indonesia,1,0,0,4.67,0,1167
1,Internet,RoundTrip,Economy,79,17,10,Thu,KNO,TPE,Taiwan,1,0,0,4.67,0,1601
2,Internet,RoundTrip,Business,38,29,15,Sat,KNO,TPE,Indonesia,1,0,1,4.67,0,3071
1,Internet,RoundTrip,Economy,86,26,12,Sat,KNO,TPE,Taiwan,1,0,1,4.67,0,1313
1,Internet,RoundTrip,Economy,2,44,4,Mon,KNO,TPE,Indonesia,1,0,0,4.67,0,1928
1,Internet,RoundTrip,Admiral,17,23,4,Wed,KNO,XIY,Indonesia,1,1,0,5,0,4854
2,Internet,RoundTrip,Business,2,24,1,Wed,KNO,XIY,China,0,0,1,5,1,2719
1,Mobile,RoundTrip,Admiral,31,23,7,Wed,KNO,XIY,Indonesia,1,1,0,5,0,4038
1,Internet,RoundTrip,Economy,65,18,7,Mon,KOS,MEL,Australia,0,0,1,8.83,0,472
1,Mobile,RoundTrip,Business,171,27,6,Mon,KOS,OOL,Australia,0,0,0,8.83,0,3468
1,Mobile,RoundTrip,Admiral,171,27,6,Mon,KOS,OOL,Australia,0,0,0,8.83,0,4141
1,Internet,RoundTrip,Business,16,41,3,Tue,KOS,OOL,Australia,0,0,1,8.83,0,2219
1,Internet,RoundTrip,Economy,89,20,2,Thu,KOS,OOL,Australia,0,0,0,8.83,0,829
1,Internet,RoundTrip,Economy,70,29,11,Wed,KOS,PEK,Cambodia,1,0,0,6.42,0,256
1,Internet,RoundTrip,Business,168,29,7,Sat,KOS,SYD,Kazakhstan,1,0,0,8.58,1,2665
1,Internet,RoundTrip,Economy,22,19,23,Thu,KTM,MEL,Australia,1,1,0,8.83,0,1341
1,Internet,RoundTrip,Business,32,54,17,Fri,KTM,MEL,Nepal,1,0,1,8.83,0,2613
1,Mobile,RoundTrip,Admiral,57,27,0,Sun,KTM,MEL,Australia,0,1,0,8.83,0,4303
1,Mobile,RoundTrip,Economy,52,22,7,Thu,KTM,MEL,Australia,1,0,0,8.83,0,929
1,Internet,RoundTrip,Economy,88,17,8,Thu,KTM,MEL,Australia,1,1,1,8.83,0,1178
1,Internet,OneWay,Economy,42,24,6,Sat,KTM,MEL,Australia,1,1,1,8.83,0,834
2,Internet,RoundTrip,Business,89,22,11,Mon,KTM,MEL,Australia,0,0,0,8.83,0,2702
1,Internet,CircleTrip,Business,47,17,2,Mon,KTM,MEL,Australia,1,0,1,8.83,0,3393
2,Internet,RoundTrip,Admiral,367,20,9,Mon,KTM,MEL,Australia,1,1,1,8.83,0,3988
3,Internet,RoundTrip,Economy,7,30,5,Sun,KTM,MEL,Australia,1,0,1,8.83,0,1836
1,Internet,RoundTrip,Business,11,32,6,Mon,KTM,MEL,Australia,1,1,1,8.83,0,3192
2,Internet,OneWay,Economy,89,23,10,Fri,KTM,MEL,Australia,1,0,1,8.83,0,1959
1,Internet,RoundTrip,Economy,9,26,3,Fri,KTM,MEL,Australia,1,0,0,8.83,0,1760
1,Internet,RoundTrip,Business,73,27,13,Wed,KTM,MEL,Australia,1,0,0,8.83,0,2633
1,Internet,RoundTrip,Admiral,61,22,5,Sat,KTM,MEL,Australia,1,0,1,8.83,0,4578
1,Internet,RoundTrip,Admiral,73,27,12,Wed,KTM,MEL,Australia,1,0,0,8.83,0,4187
1,Internet,RoundTrip,Business,56,22,15,Fri,KTM,MEL,Nepal,1,1,1,8.83,0,3375
1,Internet,RoundTrip,Business,21,63,1,Thu,KTM,MEL,Australia,1,0,1,8.83,0,2184
1,Internet,RoundTrip,Economy,57,29,7,Sun,KTM,MEL,Australia,1,0,1,8.83,1,1153
1,Internet,OneWay,Economy,207,44,4,Wed,KTM,MEL,Australia,1,0,0,8.83,0,1239
2,Internet,CircleTrip,Economy,143,25,4,Sun,KTM,MEL,Australia,1,1,1,8.83,0,1497
2,Internet,RoundTrip,Admiral,16,35,2,Wed,KTM,MEL,Australia,1,1,1,8.83,0,4109
2,Internet,RoundTrip,Admiral,65,29,14,Thu,KTM,MEL,Australia,1,1,1,8.83,0,4616
1,Internet,RoundTrip,Economy,77,24,8,Fri,KTM,MEL,Australia,1,0,1,8.83,0,1245
2,Internet,RoundTrip,Business,26,29,12,Tue,KTM,MEL,Australia,1,1,1,8.83,0,2936
1,Internet,RoundTrip,Business,92,20,14,Thu,KTM,MEL,Australia,1,0,0,8.83,0,3306
1,Internet,RoundTrip,Admiral,32,24,3,Mon,KTM,MEL,Australia,1,1,0,8.83,0,4002
1,Internet,RoundTrip,Economy,33,25,11,Fri,KTM,MEL,Australia,1,1,1,8.83,0,905
2,Internet,RoundTrip,Admiral,76,21,5,Mon,KTM,MEL,Australia,1,0,1,8.83,0,4818
2,Internet,RoundTrip,Economy,34,37,1,Mon,KTM,MEL,Australia,1,0,1,8.83,0,519
1,Internet,RoundTrip,Business,87,19,1,Mon,KTM,MEL,Australia,0,0,1,8.83,0,3241
2,Internet,RoundTrip,Economy,82,25,6,Tue,KTM,MEL,Australia,1,0,1,8.83,0,916
1,Internet,RoundTrip,Economy,37,23,2,Mon,KTM,MEL,Australia,1,0,0,8.83,0,314
1,Internet,RoundTrip,Economy,10,22,7,Wed,KTM,MEL,Australia,1,0,0,8.83,0,1952
1,Internet,RoundTrip,Business,58,22,7,Sun,KTM,MEL,Australia,0,0,0,8.83,0,2257
1,Internet,RoundTrip,Economy,32,54,16,Fri,KTM,MEL,Nepal,1,0,1,8.83,0,970
3,Internet,RoundTrip,Business,83,21,4,Sat,KTM,MEL,Australia,1,0,0,8.83,0,2621
2,Internet,RoundTrip,Admiral,12,24,3,Mon,KTM,MEL,Australia,1,1,1,8.83,0,4615
1,Internet,RoundTrip,Economy,58,28,8,Fri,KTM,MEL,Australia,1,0,0,8.83,0,968
1,Internet,RoundTrip,Economy,28,63,9,Thu,KTM,MEL,Australia,1,0,1,8.83,0,1817
1,Internet,RoundTrip,Business,37,30,5,Wed,KTM,MEL,Australia,1,0,0,8.83,0,2865
1,Internet,RoundTrip,Economy,65,22,2,Sun,KTM,MEL,Australia,1,0,0,8.83,0,690
1,Internet,RoundTrip,Economy,78,17,2,Sun,KTM,MEL,Australia,1,0,1,8.83,0,1396
1,Internet,CircleTrip,Admiral,125,26,12,Sun,KTM,MEL,Australia,1,1,1,8.83,0,3634
1,Internet,RoundTrip,Economy,55,30,6,Tue,KTM,MEL,Australia,1,1,1,8.83,0,930
1,Internet,RoundTrip,Economy,128,85,11,Mon,KTM,MEL,Australia,1,0,0,8.83,0,1288
1,Internet,RoundTrip,Economy,62,26,4,Wed,KTM,MEL,Australia,1,1,1,8.83,0,825
1,Internet,RoundTrip,Economy,60,22,4,Mon,KTM,MEL,Nepal,1,1,1,8.83,0,1145
1,Internet,RoundTrip,Economy,161,22,1,Thu,KTM,MEL,Australia,1,0,1,8.83,0,1845
1,Internet,RoundTrip,Economy,3,41,6,Wed,KTM,MEL,Australia,1,0,1,8.83,0,1842
1,Internet,RoundTrip,Admiral,73,17,8,Mon,KTM,MEL,Australia,1,0,1,8.83,0,3854
1,Internet,CircleTrip,Admiral,13,18,9,Thu,KTM,MEL,Australia,0,0,0,8.83,0,3615
1,Internet,RoundTrip,Admiral,122,28,5,Thu,KTM,MEL,Australia,1,0,0,8.83,0,4426
1,Internet,RoundTrip,Economy,42,28,11,Fri,KTM,MFM,Macau,1,0,0,4.75,0,320
1,Internet,RoundTrip,Business,56,29,1,Mon,KTM,MFM,Macau,1,0,0,4.75,1,3252
1,Internet,RoundTrip,Admiral,6,40,6,Mon,KTM,MFM,Macau,1,0,0,4.75,0,4675
1,Internet,RoundTrip,Business,52,18,1,Fri,KTM,MFM,Macau,0,0,0,4.75,0,3314
1,Internet,RoundTrip,Economy,59,17,2,Fri,KTM,MFM,Macau,1,0,0,4.75,0,1895
1,Internet,RoundTrip,Admiral,67,19,10,Mon,KTM,MFM,China,1,0,0,4.75,0,4167
1,Internet,RoundTrip,Economy,3,17,4,Thu,KTM,MFM,Macau,1,0,0,4.75,0,1648
1,Internet,RoundTrip,Business,28,23,4,Mon,KTM,MFM,Macau,1,0,1,4.75,0,3342
1,Internet,RoundTrip,Admiral,40,19,11,Sun,KTM,MFM,Macau,1,0,1,4.75,0,4307
1,Internet,RoundTrip,Economy,30,29,2,Sat,KTM,MFM,Macau,1,0,0,4.75,0,1391
1,Internet,RoundTrip,Admiral,13,26,9,Tue,KTM,MFM,Macau,1,0,0,4.75,0,4585
1,Internet,RoundTrip,Business,49,26,11,Fri,KTM,MFM,Macau,1,0,1,4.75,0,2404
1,Internet,RoundTrip,Business,22,17,7,Wed,KTM,MFM,Macau,1,0,0,4.75,0,2397
1,Internet,RoundTrip,Economy,7,25,12,Sat,KTM,MFM,Macau,1,0,0,4.75,1,852
1,Internet,RoundTrip,Business,81,29,12,Mon,KTM,MFM,Macau,1,0,1,4.75,1,2761
1,Internet,RoundTrip,Economy,76,23,8,Tue,KTM,MFM,Macau,1,0,0,4.75,0,940
1,Internet,RoundTrip,Economy,28,29,3,Sat,KTM,MFM,Macau,1,0,1,4.75,0,577
1,Internet,RoundTrip,Business,47,17,9,Mon,KTM,MFM,Macau,1,0,1,4.75,0,2408
1,Mobile,RoundTrip,Admiral,1,25,7,Tue,KTM,MFM,Macau,0,0,0,4.75,0,4206
1,Internet,RoundTrip,Business,73,25,10,Sun,KTM,MFM,Macau,1,0,1,4.75,0,2768
1,Internet,RoundTrip,Economy,51,19,9,Wed,KTM,MFM,Macau,1,0,0,4.75,0,1662
1,Internet,RoundTrip,Business,60,18,1,Fri,KTM,MFM,Macau,1,0,0,4.75,0,2131
1,Internet,RoundTrip,Admiral,11,30,8,Mon,KTM,MFM,Macau,1,0,0,4.75,0,3665
1,Internet,RoundTrip,Business,2,40,7,Tue,KTM,MFM,Macau,1,0,0,4.75,0,2228
1,Internet,RoundTrip,Admiral,62,25,6,Tue,KTM,MFM,Macau,1,0,0,4.75,1,4349
1,Internet,RoundTrip,Business,129,28,11,Fri,KTM,MFM,Macau,1,0,0,4.75,1,3089
1,Internet,RoundTrip,Economy,9,17,1,Tue,KTM,MFM,Macau,1,1,1,4.75,1,1016
1,Internet,RoundTrip,Economy,36,19,9,Wed,KTM,MFM,Macau,1,0,0,4.75,1,1699
1,Internet,RoundTrip,Business,30,189,14,Mon,KTM,MFM,Macau,0,0,0,4.75,0,2914
1,Mobile,RoundTrip,Business,84,25,23,Fri,KTM,MFM,Thailand,1,0,0,4.75,0,2184
1,Mobile,RoundTrip,Economy,0,27,1,Wed,KTM,MFM,Macau,0,0,0,4.75,0,1106
1,Internet,RoundTrip,Business,8,30,2,Thu,KTM,MFM,Macau,1,0,0,4.75,1,2513
1,Internet,RoundTrip,Economy,86,25,9,Sat,KTM,MFM,Macau,1,0,1,4.75,0,621
1,Internet,RoundTrip,Admiral,103,33,10,Fri,KTM,MFM,Macau,1,0,1,4.75,1,3738
1,Internet,RoundTrip,Admiral,33,19,11,Tue,KTM,MFM,Macau,1,0,0,4.75,0,4929
1,Internet,RoundTrip,Admiral,108,29,4,Sun,KTM,MFM,China,1,0,0,4.75,0,4096
1,Internet,RoundTrip,Business,95,46,11,Fri,KTM,MFM,Macau,1,0,0,4.75,1,2848
1,Internet,RoundTrip,Admiral,18,17,2,Thu,KTM,MFM,Macau,1,0,0,4.75,1,4539
1,Internet,RoundTrip,Economy,48,42,4,Sat,KTM,MFM,Macau,1,0,1,4.75,0,1817
1,Internet,RoundTrip,Admiral,23,20,9,Mon,KTM,MFM,Macau,1,0,0,4.75,0,3840
1,Internet,RoundTrip,Business,48,24,9,Sat,KTM,MFM,Macau,1,1,1,4.75,1,2587
1,Mobile,RoundTrip,Business,13,23,9,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2278
1,Internet,RoundTrip,Economy,5,35,5,Sun,KTM,MFM,Macau,0,0,0,4.75,1,1744
1,Internet,RoundTrip,Economy,11,27,6,Tue,KTM,MFM,Macau,1,0,0,4.75,0,1659
1,Internet,RoundTrip,Admiral,13,17,2,Sat,KTM,MFM,China,1,0,0,4.75,0,4695
1,Internet,RoundTrip,Business,24,25,2,Fri,KTM,MFM,Macau,1,0,0,4.75,1,2571
1,Mobile,RoundTrip,Business,41,30,2,Sat,KTM,MFM,Macau,1,0,1,4.75,1,3406
1,Internet,RoundTrip,Admiral,38,29,11,Thu,KTM,MFM,Macau,1,0,0,4.75,1,4965
1,Internet,RoundTrip,Economy,125,24,9,Tue,KTM,MFM,Macau,1,0,0,4.75,0,1478
1,Internet,RoundTrip,Admiral,30,41,13,Sat,KTM,MFM,Macau,1,0,1,4.75,1,4659
1,Internet,RoundTrip,Admiral,12,34,9,Mon,KTM,MFM,Nepal,1,0,0,4.75,0,3804
1,Internet,RoundTrip,Economy,5,44,9,Thu,KTM,MFM,Macau,1,0,0,4.75,0,292
1,Internet,RoundTrip,Economy,88,23,6,Thu,KTM,MFM,Macau,1,0,0,4.75,1,1982
1,Internet,RoundTrip,Economy,84,37,8,Wed,KTM,MFM,Macau,1,0,1,4.75,0,1740
1,Internet,RoundTrip,Economy,6,35,6,Mon,KTM,MFM,Macau,0,0,0,4.75,0,1835
1,Internet,RoundTrip,Economy,6,19,5,Mon,KTM,MFM,Macau,1,0,1,4.75,1,1266
1,Internet,RoundTrip,Admiral,43,26,7,Sun,KTM,MFM,Macau,1,0,0,4.75,0,4316
1,Mobile,RoundTrip,Business,1,27,2,Fri,KTM,MFM,Macau,1,0,1,4.75,1,2549
1,Mobile,RoundTrip,Business,8,28,14,Sat,KTM,MFM,Macau,1,0,0,4.75,1,2706
1,Internet,RoundTrip,Business,71,19,4,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2630
1,Internet,RoundTrip,Admiral,18,23,12,Mon,KTM,MFM,Macau,1,0,1,4.75,0,4144
1,Internet,RoundTrip,Admiral,64,30,7,Mon,KTM,MFM,Macau,1,0,1,4.75,0,4808
1,Internet,RoundTrip,Economy,2,27,2,Mon,KTM,MFM,Macau,1,0,0,4.75,0,381
1,Internet,RoundTrip,Business,3,18,6,Thu,KTM,MFM,Macau,1,0,1,4.75,0,3338
1,Internet,RoundTrip,Economy,40,31,9,Tue,KTM,MFM,Macau,1,0,0,4.75,0,1551
1,Internet,RoundTrip,Admiral,23,22,16,Fri,KTM,MFM,Macau,0,0,0,4.75,0,3945
1,Internet,RoundTrip,Admiral,30,20,9,Tue,KTM,MFM,Macau,1,0,0,4.75,0,4899
1,Mobile,RoundTrip,Admiral,40,34,17,Wed,KTM,MFM,Macau,1,0,0,4.75,0,4508
1,Internet,RoundTrip,Economy,23,19,10,Thu,KTM,MFM,Macau,1,0,1,4.75,0,1383
2,Internet,RoundTrip,Admiral,77,22,10,Fri,KTM,MFM,Macau,1,0,1,4.75,1,4154
1,Internet,RoundTrip,Economy,10,40,5,Thu,KTM,MFM,Macau,0,0,0,4.75,0,1863
1,Internet,RoundTrip,Admiral,17,19,3,Sun,KTM,MFM,Macau,1,0,0,4.75,0,4516
1,Mobile,RoundTrip,Economy,40,31,15,Wed,KTM,MFM,Macau,0,0,1,4.75,0,776
1,Internet,RoundTrip,Business,22,20,8,Mon,KTM,MFM,Macau,1,0,0,4.75,0,2374
1,Internet,RoundTrip,Business,2,27,11,Fri,KTM,MFM,Macau,1,0,0,4.75,1,2676
1,Internet,RoundTrip,Economy,4,18,4,Sat,KTM,MFM,China,0,0,0,4.75,0,745
2,Internet,RoundTrip,Economy,65,31,4,Wed,KTM,MFM,Macau,1,0,1,4.75,1,1393
1,Internet,RoundTrip,Business,79,29,13,Mon,KTM,MFM,Macau,1,0,0,4.75,0,2216
1,Internet,RoundTrip,Economy,1,20,11,Fri,KTM,MFM,Macau,0,0,0,4.75,0,1509
1,Internet,RoundTrip,Economy,3,20,5,Thu,KTM,MFM,Macau,0,0,0,4.75,0,497
1,Internet,RoundTrip,Economy,88,38,20,Thu,KTM,MFM,Macau,1,0,0,4.75,1,990
1,Internet,RoundTrip,Business,32,23,7,Wed,KTM,MFM,Macau,1,0,0,4.75,0,2590
1,Internet,RoundTrip,Economy,8,26,9,Sat,KTM,MFM,Macau,1,0,0,4.75,0,662
1,Internet,RoundTrip,Economy,6,38,1,Wed,KTM,MFM,Macau,1,0,1,4.75,0,958
2,Internet,RoundTrip,Admiral,5,28,16,Wed,KTM,MFM,Macau,1,0,0,4.75,0,4125
1,Internet,RoundTrip,Economy,86,25,9,Sat,KTM,MFM,Macau,1,0,1,4.75,0,1308
1,Internet,RoundTrip,Economy,20,20,10,Thu,KTM,MFM,Macau,1,0,0,4.75,0,381
1,Internet,RoundTrip,Admiral,29,17,4,Wed,KTM,MFM,Macau,1,0,1,4.75,0,3737
1,Internet,RoundTrip,Admiral,106,19,8,Sat,KTM,MFM,China,0,0,0,4.75,0,4515
2,Internet,RoundTrip,Admiral,32,19,1,Mon,KTM,MFM,Macau,1,0,0,4.75,0,4316
1,Internet,RoundTrip,Economy,2,17,9,Sun,KTM,MFM,Nepal,1,0,1,4.75,0,1664
1,Internet,RoundTrip,Business,37,28,8,Mon,KTM,MFM,Macau,0,0,0,4.75,0,2482
1,Internet,RoundTrip,Economy,22,34,10,Tue,KTM,MFM,Macau,1,0,1,4.75,0,1596
2,Internet,RoundTrip,Business,57,26,4,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2686
1,Internet,RoundTrip,Economy,16,20,9,Mon,KTM,MFM,Macau,1,0,1,4.75,0,895
1,Internet,RoundTrip,Economy,1,24,3,Sun,KTM,MFM,China,0,0,0,4.75,0,347
1,Mobile,RoundTrip,Economy,43,17,0,Fri,KTM,MFM,Macau,0,0,0,4.75,1,346
1,Internet,RoundTrip,Admiral,80,29,0,Tue,KTM,MFM,Macau,1,0,1,4.75,0,3988
1,Mobile,RoundTrip,Admiral,90,19,16,Thu,KTM,MFM,Macau,0,0,0,4.75,0,4209
1,Internet,RoundTrip,Economy,53,23,2,Wed,KTM,MFM,Macau,1,0,1,4.75,0,409
1,Internet,RoundTrip,Economy,3,21,7,Tue,KTM,MFM,Macau,0,0,1,4.75,0,1270
1,Internet,RoundTrip,Economy,7,45,4,Tue,KTM,MFM,Macau,1,0,0,4.75,0,1996
1,Internet,RoundTrip,Admiral,81,27,13,Thu,KTM,MFM,Macau,1,0,0,4.75,0,4144
1,Internet,RoundTrip,Admiral,8,20,5,Mon,KTM,MFM,Macau,1,0,0,4.75,0,4572
1,Internet,RoundTrip,Economy,1,28,2,Thu,KTM,MFM,Macau,1,0,0,4.75,0,1262
1,Internet,RoundTrip,Business,9,26,1,Tue,KTM,MFM,Macau,1,0,0,4.75,0,3146
1,Mobile,RoundTrip,Admiral,6,45,16,Wed,KTM,MFM,Macau,1,0,0,4.75,0,3889
1,Internet,RoundTrip,Business,21,20,10,Mon,KTM,MFM,Macau,1,0,0,4.75,1,3298
1,Internet,RoundTrip,Economy,1,21,4,Sun,KTM,MFM,Macau,1,0,0,4.75,0,934
1,Internet,RoundTrip,Admiral,12,42,4,Tue,KTM,MFM,China,1,0,0,4.75,0,4864
1,Internet,RoundTrip,Economy,48,20,11,Tue,KTM,MFM,Macau,1,0,0,4.75,0,543
1,Internet,RoundTrip,Economy,9,21,2,Wed,KTM,MFM,Macau,1,0,1,4.75,0,963
1,Internet,RoundTrip,Admiral,76,20,1,Sat,KTM,MFM,Macau,1,0,0,4.75,0,3667
1,Internet,RoundTrip,Business,19,24,8,Tue,KTM,MFM,Macau,1,0,0,4.75,0,3368
1,Internet,RoundTrip,Business,57,30,7,Thu,KTM,MFM,Macau,1,0,0,4.75,1,2121
1,Internet,RoundTrip,Admiral,11,28,2,Mon,KTM,MFM,Macau,1,0,1,4.75,1,4574
1,Internet,RoundTrip,Business,38,21,5,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2272
1,Internet,RoundTrip,Economy,4,17,9,Thu,KTM,MFM,Macau,1,0,0,4.75,0,1730
1,Internet,RoundTrip,Business,15,19,11,Tue,KTM,MFM,Macau,1,0,0,4.75,0,2414
1,Internet,RoundTrip,Economy,16,28,3,Sun,KTM,MFM,Macau,1,0,1,4.75,0,1874
2,Mobile,RoundTrip,Business,26,27,14,Fri,KTM,MFM,Macau,0,0,1,4.75,0,2025
1,Internet,RoundTrip,Admiral,14,26,12,Sat,KTM,MFM,Macau,0,0,0,4.75,1,4833
1,Internet,RoundTrip,Economy,32,20,19,Wed,KTM,MFM,Macau,1,1,1,4.75,0,302
1,Internet,RoundTrip,Admiral,58,26,23,Wed,KTM,MFM,Macau,1,0,0,4.75,1,4706
1,Internet,RoundTrip,Economy,6,24,6,Tue,KTM,MFM,Macau,1,0,1,4.75,0,1918
1,Internet,RoundTrip,Business,1,27,4,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2643
1,Internet,RoundTrip,Economy,9,36,13,Wed,KTM,MFM,Japan,0,0,0,4.75,0,1814
1,Internet,RoundTrip,Admiral,0,32,3,Wed,KTM,MFM,Macau,1,0,0,4.75,0,4997
1,Internet,RoundTrip,Admiral,94,30,1,Thu,KTM,MFM,Macau,1,0,1,4.75,0,4292
1,Internet,RoundTrip,Admiral,41,26,0,Thu,KTM,MFM,Macau,1,0,0,4.75,1,3691
1,Internet,RoundTrip,Business,79,17,9,Wed,KTM,MFM,Macau,1,0,0,4.75,0,3480
1,Internet,RoundTrip,Economy,23,27,6,Tue,KTM,MFM,Macau,1,0,0,4.75,0,687
1,Internet,RoundTrip,Admiral,78,23,17,Thu,KTM,MFM,Macau,1,0,0,4.75,1,4900
1,Internet,RoundTrip,Economy,39,28,12,Wed,KTM,MFM,Macau,1,0,1,4.75,0,1385
1,Internet,RoundTrip,Admiral,33,19,12,Tue,KTM,MFM,Macau,1,0,0,4.75,0,4695
1,Internet,RoundTrip,Economy,71,19,11,Thu,KTM,MFM,Macau,1,0,0,4.75,0,846
1,Internet,RoundTrip,Business,3,44,3,Fri,KTM,MFM,Macau,1,1,1,4.75,0,2879
1,Internet,RoundTrip,Economy,1,45,11,Wed,KTM,MFM,Macau,0,1,1,4.75,1,1549
1,Internet,RoundTrip,Economy,3,28,2,Thu,KTM,MFM,Macau,1,0,0,4.75,0,1170
1,Internet,RoundTrip,Economy,24,47,4,Fri,KTM,MFM,Macau,0,0,1,4.75,0,1479
1,Internet,RoundTrip,Economy,6,31,10,Sun,KTM,MFM,China,0,0,0,4.75,0,1310
1,Internet,RoundTrip,Admiral,99,22,6,Sun,KTM,MFM,Macau,0,0,0,4.75,1,3698
1,Internet,RoundTrip,Admiral,94,47,6,Tue,KTM,MFM,Macau,1,0,0,4.75,0,3629
1,Internet,RoundTrip,Economy,3,31,5,Mon,KTM,MFM,Macau,1,0,0,4.75,0,350
2,Internet,RoundTrip,Economy,63,29,13,Mon,KTM,MFM,Macau,1,0,0,4.75,0,1508
1,Internet,RoundTrip,Admiral,4,19,9,Wed,KTM,MFM,Macau,0,0,0,4.75,1,4862
1,Internet,RoundTrip,Business,9,35,6,Mon,KTM,MFM,Macau,1,0,0,4.75,0,2625
1,Internet,RoundTrip,Economy,77,24,13,Mon,KTM,MFM,Macau,1,0,1,4.75,0,387
1,Internet,RoundTrip,Business,9,36,2,Tue,KTM,MFM,Macau,1,0,1,4.75,0,2447
1,Internet,RoundTrip,Business,48,19,5,Mon,KTM,MFM,Macau,1,0,0,4.75,0,2533
1,Mobile,RoundTrip,Business,4,41,12,Tue,KTM,MFM,Macau,1,0,0,4.75,0,2143
1,Internet,RoundTrip,Business,37,28,8,Fri,KTM,MFM,Macau,1,0,0,4.75,0,2911
1,Internet,RoundTrip,Admiral,53,27,4,Thu,KTM,MFM,Macau,1,0,0,4.75,1,4976
1,Mobile,RoundTrip,Admiral,5,20,3,Wed,KTM,MFM,Macau,0,0,0,4.75,0,3982
1,Internet,RoundTrip,Admiral,59,21,13,Tue,KTM,MFM,Macau,1,0,0,4.75,1,4493
1,Internet,RoundTrip,Admiral,27,25,1,Sat,KTM,MFM,Macau,1,0,0,4.75,0,3667
1,Internet,RoundTrip,Business,43,21,4,Thu,KTM,MFM,Macau,1,0,0,4.75,0,2732
1,Internet,RoundTrip,Economy,1,26,10,Fri,KTM,MFM,Macau,1,1,1,4.75,0,1329
1,Internet,RoundTrip,Business,13,30,16,Wed,KTM,MFM,Macau,1,0,0,4.75,0,2207
4,Internet,RoundTrip,Economy,8,22,12,Sat,KTM,MFM,Macau,1,0,0,4.75,0,328
1,Internet,RoundTrip,Economy,4,23,4,Tue,KTM,MFM,Macau,1,0,1,4.75,0,575
1,Internet,RoundTrip,Admiral,0,29,3,Mon,KTM,MFM,Macau,0,0,0,4.75,1,4980
1,Internet,RoundTrip,Admiral,2,32,8,Thu,KTM,MFM,Macau,0,0,1,4.75,0,4851
1,Internet,RoundTrip,Economy,4,21,3,Wed,KTM,MFM,Macau,1,0,0,4.75,0,404
1,Internet,RoundTrip,Admiral,6,23,4,Mon,KTM,MFM,Hong Kong,1,1,1,4.75,0,4119
1,Internet,RoundTrip,Business,20,20,2,Sat,KTM,MFM,Macau,1,0,0,4.75,0,2098
