AppID,Name,Developer,Publisher,Genre,Categories,Owners,Positive_Reviews,Negative_Reviews,Price_USD,Initial_Price_USD,Discount_Percent,Peak_Concurrent_Players,Platforms,Release_Date,Required_Age,Avg_Rating_5,Playability_Index_10
397940,No Time To Live,Snail-Ninja Studio,Snail-Ninja Studio,"Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards","20,000 .. 50,000",104,39,1.99,1.99,0,0,windows,9/30/2015,0,3.81,4.33
397950,Clustertruck,Landfall,tinyBuild,"Action, Indie","Single-player, Stats, Includes level editor, Steam Achievements, Steam Leaderboards, Full controller support, Steam Workshop, Remote Play on TV","500,000 .. 1,000,000",11606,864,14.99,14.99,0,68,"windows, mac, linux",9/27/2016,0,4.55,5.09
397960,Mystery Expedition: Prisoners of Ice,Lazy Turtle Games,Tri Synergy,"Adventure, Casual","Single-player, Steam Achievements","0 .. 20,000",11,3,6.99,6.99,0,0,windows,11/9/2015,0,3.24,1.94
397970,Abandoned: Chestnut Lodge Asylum,Lazy Turtle Games,"Tri Synergy, Inc.","Adventure, Casual","Single-player, Steam Achievements","0 .. 20,000",22,7,6.99,6.99,0,0,windows,9/24/2015,0,3.27,3.08
397990,Woof Blaster,Fabian Jarrett,Fabian Jarrett,"Action, Indie","Single-player, Steam Achievements, Full controller support","20,000 .. 50,000",108,24,0,0,0,0,windows,9/22/2015,0,4.77,7.45
398000,Twinsen's Little Big Adventure 2 Classic,[2.21],[2.21],"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support","20,000 .. 50,000",615,14,9.99,9.99,0,9,windows,10/20/2015,0,3.18,8.47
398020,Colony Assault,Logic tree,Logic tree,"Action, Adventure, Indie, Simulation","Single-player, Stats, Steam Achievements, Steam Cloud","0 .. 20,000",10,10,0,0,0,0,windows,12/15/2015,0,2.55,3.45
398030,Old School Musical,La Moutarde,Dear Villagers,"Action, Adventure, Indie","Multi-player, Single-player, Co-op, Partial Controller Support, Steam Achievements, Steam Cloud, Shared/Split Screen, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","50,000 .. 100,000",648,62,12.99,12.99,0,1,windows,9/13/2018,0,3.67,8.98
398100,Highschool Romance,Dharker Studio,Dharker Studios Ltd,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards","20,000 .. 50,000",455,119,12.99,12.99,0,1,windows,11/18/2015,0,2.26,1.74
398110,Reigning Cats,Myra D'Ann,Myra D'Ann,"Casual, Indie, Simulation, Strategy","Single-player, Stats, Steam Achievements, Steam Leaderboards, Steam Trading Cards","0 .. 20,000",13,12,1.99,1.99,0,0,windows,8/28/2015,0,2.9,2.25
398120,Advanced Gaming Platform::Epica,AGP::Studios,AGP::Studios,"Action, Indie, RPG, Simulation, Early Access","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards","20,000 .. 50,000",19,46,19.99,19.99,0,0,"windows, linux",12/22/2016,18,4.14,1.43
398150,Ace of Protectors,xPathfinder,xPathfinder Games,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","20,000 .. 50,000",53,33,1.99,1.99,0,0,"windows, linux",6/27/2016,0,2.43,3.53
398170,Evochron Legacy SE,StarWraith 3D Games LLC,StarWraith 3D Games LLC,"Indie, Simulation","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Steam Trading Cards, Online PvP, Online Co-op, LAN PvP, LAN Co-op, PvP","100,000 .. 200,000",304,65,24.99,24.99,0,2,windows,1/18/2016,0,4.49,1.43
398180,Euclidean,Alpha Wave Entertainment,AAD Productions,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support","20,000 .. 50,000",158,83,4.99,4.99,0,0,windows,9/25/2015,0,3.57,0.6
398250,Moonstrider,Triple Lasers,Triple Lasers,"Action, Adventure, Indie, Early Access","Single-player, Full controller support","0 .. 20,000",17,0,11.99,11.99,0,0,windows,9/30/2015,0,4.47,9.97
398260,Eyestorm,3Crew,3Crew,"Action, Indie, Simulation","Single-player, Stats, Steam Achievements, Full controller support, Steam Workshop","0 .. 20,000",3,1,3.99,3.99,0,0,windows,8/26/2016,0,4.95,7.03
398450,Absent,FNGames,FNGames,"Adventure, Free to Play",Single-player,"50,000 .. 100,000",267,62,0,0,0,0,windows,8/31/2015,0,4.77,1.67
398460,Mooch,Crank Goblin,Crank Goblin,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","0 .. 20,000",111,11,4.99,4.99,0,0,windows,9/7/2015,0,4.33,2.63
398480,Louie Cooks,"starlit studios, http://starlit-studio.com/","starlit studios, http://starlit-studio.com/","Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support","0 .. 20,000",8,4,4.99,4.99,0,0,"windows, linux",11/10/2015,0,3.11,6.45
398530,Ghost Cleaner,LookAtMyGame,"LookAtMyGame, Plug In Digital","Casual, Indie","Single-player, Steam Achievements","0 .. 20,000",16,12,5.99,5.99,0,0,"windows, mac",11/5/2015,0,2.87,7.92
398620,Living Legends: The Frozen Fear Collection,4Friends Games,Viva Media,"Adventure, Casual",Single-player,"20,000 .. 50,000",73,11,19.99,19.99,0,0,windows,10/13/2015,0,3.66,0.79
398640,Bowl Bound College Football,Grey Dog Software,Viva Meda,"Simulation, Sports, Strategy",Single-player,"50,000 .. 100,000",61,53,19.99,19.99,0,5,windows,9/3/2015,0,4.16,5.03
398670,Shadow Heroes: Vengeance In Flames,Allied Games Inc.,Allied Games Inc.,"Action, Indie, Strategy","Multi-player, Single-player, Steam Cloud, Steam Trading Cards","0 .. 20,000",6,8,2.99,2.99,0,0,windows,11/22/2016,0,3.69,7.57
398680,Ace Of Words,ZeroBit Games,Ocean Media LLC,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","100,000 .. 200,000",540,282,4.99,4.99,0,0,windows,5/13/2016,0,2.74,1.29
398710,Timberman,Digital Melody,Forever Entertainment S. A.,"Action, Casual, Indie","Multi-player, Single-player, Steam Achievements, Steam Cloud, Shared/Split Screen, Steam Leaderboards, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Remote Play Together","500,000 .. 1,000,000",10223,685,0.99,0.99,0,25,"windows, mac, linux",9/18/2015,0,2.11,7.74
398810,openCanvas 7,PGN Inc,PGN Inc,"Design & Illustration, Photo Editing",Steam Trading Cards,"20,000 .. 50,000",364,98,59.99,59.99,0,64,windows,9/20/2017,0,4,2.75
398830,Goggles - World of Vaporia,Bit2Good Ug,Bit2Good Ug,"Action, Adventure, Casual, Indie, Racing","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards","20,000 .. 50,000",7,5,7.99,7.99,0,0,"windows, mac, linux",10/9/2015,0,4.42,2.84
398840,War of Beach,LUCKY GIRLS LIMITED,LUCKY GIRLS LIMITED,"Action, Free to Play, Simulation, Strategy","Multi-player, Single-player","20,000 .. 50,000",277,238,0,0,0,0,"windows, mac",10/15/2015,0,2.79,7.64
398850,Epistory - Typing Chronicles,Fishing Cactus,"Fishing Cactus, PID Games","Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards, Steam Workshop","500,000 .. 1,000,000",5613,300,14.99,14.99,0,25,"windows, mac, linux",3/30/2016,0,2.94,7.11
398890,Zombie Gotchi,SilentFuture,SilentFuture,"Casual, Indie, Simulation, Early Access","Single-player, Stats, Steam Achievements, Steam Cloud, Steam Trading Cards","0 .. 20,000",15,4,9.99,9.99,0,0,"windows, mac, linux",3/23/2016,0,3.53,6.73
398900,Fjall,"dimecoin, Bestow","Dimecoin Games, LLC","Action, Casual, Indie","Single-player, Full controller support","0 .. 20,000",1,0,2.99,2.99,0,0,"windows, mac, linux",9/7/2015,0,2.91,1.82
398920,Tisnart Tiles,Tisnart,Tisnart,"Casual, Indie","Single-player, Steam Trading Cards","0 .. 20,000",20,9,0.99,0.99,0,0,windows,8/31/2015,0,2.8,5.88
398930,MacGuffin,"Concrete Games Classic, Corentin Derbré",Gem Rose Accent,"Action, Adventure, Indie","Single-player, Partial Controller Support","0 .. 20,000",21,11,2.99,2.99,0,0,windows,2/18/2016,0,2.28,5.71
398940,Respawn Man,Evan (Solidplasma) Peiperl,Solidplasma Studios LLC,"Action, Indie","Single-player, Includes level editor, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards, Steam Workshop","0 .. 20,000",32,8,2.99,2.99,0,0,"windows, mac",12/21/2015,0,2.43,1.34
398950,The End of an Age: Fading Remnants,Poetic Justice Studios,Poetic Justice Studios,RPG,"Single-player, Full controller support","0 .. 20,000",0,1,4.99,4.99,0,0,windows,7/5/2019,0,2.01,5.94
398960,Hoven the Sages Spinel,"Bradley Elam, Colton Bone",Hoven Indies,"Adventure, Casual, Indie, RPG","Single-player, Full controller support","20,000 .. 50,000",18,9,1.99,1.99,0,0,windows,8/31/2015,0,3.7,6.65
398970,none,none,none,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","Multi-player, Single-player, MMO, Steam Achievements, Steam Cloud, Steam Trading Cards, Online PvP","50,000 .. 100,000",8,23,0,0,0,0,"windows, mac, linux",11/5/2015,0,3.75,6.92
398980,Without Within 2,InvertMouse,InvertMouse,Indie,"Single-player, Steam Achievements, Steam Trading Cards","0 .. 20,000",206,28,4.99,4.99,0,1,"windows, mac, linux",11/9/2015,0,2.71,9.41
398990,The Last Taxi,ZenFri Inc.,ZenFri Inc.,"Adventure, Indie","Single-player, Steam Achievements","0 .. 20,000",8,4,29.99,29.99,0,1,windows,6/7/2022,0,4.65,9.78
399000,Porradaria Upgrade,CleanWaterSoft,CleanWaterSoft,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","20,000 .. 50,000",41,19,0,0,0,0,"windows, linux",9/30/2015,0,3.92,4.7
399040,Legends of Solitaire: Curse of the Dragons,The Revills Games,The Revills Games,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards","0 .. 20,000",101,15,4.99,4.99,0,1,windows,9/28/2015,0,4.3,4.88
399070,Dragon's Wake,Brainbox Software,Brainbox Software,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Achievements, Steam Trading Cards","20,000 .. 50,000",359,46,3.99,3.99,0,0,"windows, mac, linux",12/10/2015,0,3.08,2.01
399090,It's time to get out from the solar system,WTFOMGames,WTFOMGames,"Action, Adventure, Casual, Indie, RPG","Single-player, Partial Controller Support, Steam Trading Cards","100,000 .. 200,000",13,44,0.59,2.99,80,0,"windows, linux",9/1/2015,0,2.47,4.68
399100,Spheroid,From Soy Sauce LLC,From Soy Sauce LLC,"Action, Indie",Single-player,"20,000 .. 50,000",39,72,0,0,0,0,windows,8/31/2015,0,3.87,3.17
399120,Prospekt,SCT,SCT,Action,"Single-player, Commentary available, Steam Trading Cards","100,000 .. 200,000",921,565,5.99,5.99,0,1,windows,2/18/2016,0,3.21,7.97
399130,Massive Cleavage vs Zombies: Awesome Edition,Awesome Enterprises,Awesome Enterprises,"Action, Casual, Indie","Single-player, Captions available, Steam Achievements, Full controller support, Steam Trading Cards","100,000 .. 200,000",84,94,2.99,2.99,0,0,windows,7/8/2016,0,2.27,5.81
399140,Straima,Anthony Case,Caiysware,"Action, Indie","Multi-player, Single-player, Co-op, Includes level editor, Steam Achievements, Steam Cloud, Shared/Split Screen, Steam Leaderboards, Full controller support, Steam Trading Cards, Steam Workshop, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","0 .. 20,000",53,6,4.99,4.99,0,0,windows,9/25/2015,0,3.93,0.46
399180,Actua Golf 3,Urbanscan,Console Classics,Sports,"Multi-player, Single-player, Partial Controller Support","0 .. 20,000",4,4,4.99,4.99,0,0,windows,8/31/2015,0,2.99,1.8
399230,Kitchen Simulator 2015,WhackAKey Games,Big Black Bear,"Action, Adventure, Casual, Simulation, Strategy","Single-player, Steam Trading Cards","20,000 .. 50,000",43,109,0.49,0.99,51,1,windows,9/2/2015,0,2.72,5.64
399240,XNemesis,XProd Games,XProd Games,"Action, Indie","Multi-player, Single-player, Co-op, Stats, Includes level editor, Partial Controller Support, Steam Achievements, Shared/Split Screen, Steam Trading Cards, Steam Workshop, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","0 .. 20,000",15,3,0,0,0,0,windows,6/7/2016,0,3.44,6.4
399260,Alice's Mom's Rescue,OrionSoft,OrionSoft,"Action, Adventure, Indie","Single-player, Full controller support","0 .. 20,000",32,14,5.99,5.99,0,0,windows,9/3/2015,0,4.83,2.38
399420,The Prism,"Nikhil. T, Gabriel. H",Volens Nolens Games,"Adventure, Indie, Strategy","Multi-player, Single-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together","100,000 .. 200,000",148,69,3.99,3.99,0,2,windows,9/3/2015,0,3.92,8.11
399430,Tinboy,Interactive Stone,Interactive Stone,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together","200,000 .. 500,000",302,180,4.99,4.99,0,7,"windows, mac, linux",8/31/2015,0,3.22,8.68
399520,Comedy Quest,Trav Nash,Crothers Games,"Adventure, Casual, Free to Play, Indie","Single-player, Partial Controller Support","50,000 .. 100,000",247,44,0,0,0,0,windows,9/2/2015,0,2.67,4.08
399530,Hyspherical 2,Monkeybin AS,Monkeybin AS,"Casual, Indie, Strategy","Single-player, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards","0 .. 20,000",10,3,3.99,3.99,0,0,"windows, mac",2/16/2016,0,4.48,3.78
399640,Flamebreak,Nimbly Games,Nimbly Games,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","0 .. 20,000",464,29,9.99,9.99,0,0,"windows, mac, linux",10/16/2015,0,3.4,0.56
399670,Game Corp DX,Endless Loop Studios,Endless Loop Studios,"Indie, Simulation","Single-player, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Steam Trading Cards, Steam Workshop","200,000 .. 500,000",2663,374,2.99,2.99,0,3,"windows, mac, linux",10/2/2015,0,3.63,1.05
399720,XO,Jumpdrive Studios,Jumpdrive Studios,"Action, Indie, RPG, Simulation, Strategy, Early Access",Single-player,"0 .. 20,000",76,11,19.99,19.99,0,3,"windows, mac, linux",12/2/2019,0,3.12,1.67
399780,Expand,"Chris Johnson, Chris Larkin","Chris Johnson, Chris Larkin","Adventure, Indie","Single-player, Captions available, Full controller support","20,000 .. 50,000",363,47,5.99,5.99,0,0,"windows, mac, linux",9/30/2015,0,3.54,9.39
399790,Destiny Warriors RPG,ninjalex,Senpai Studios,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","500,000 .. 1,000,000",526,531,1.99,1.99,0,7,windows,9/11/2015,0,4.03,3.01
399810,Call of Cthulhu,Cyanide Studio,Focus Entertainment,"Adventure, RPG","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","500,000 .. 1,000,000",7375,2018,19.99,19.99,0,59,windows,10/29/2018,0,2.71,0.73
399820,Kopanito All-Stars Soccer,Merixgames,Merixgames,"Action, Indie, Sports","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Shared/Split Screen, Steam Leaderboards, Full controller support, Steam Trading Cards, Online PvP, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","100,000 .. 200,000",2180,407,5.99,5.99,0,1,"windows, mac, linux",11/16/2016,0,3.58,7.07
399880,Amos From Outer Space,Poisson Rouge Interactica ltd,Poisson Rouge Interactica ltd,Casual,"Single-player, Steam Trading Cards","0 .. 20,000",7,1,2.99,2.99,0,0,windows,10/6/2015,0,4.62,2.24
399890,The Secret Order 2: Masked Intent,Sunward Games,Artifex Mundi,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Steam Trading Cards","50,000 .. 100,000",325,78,9.99,9.99,0,4,"windows, mac, linux",11/5/2015,0,2.06,3.26
399900,Mad Snowboarding,Denis Lapiner,Denis Lapiner,"Indie, Racing, Sports","Multi-player, Single-player, Partial Controller Support, Shared/Split Screen, Remote Play Together","0 .. 20,000",16,14,4.99,4.99,0,0,"windows, linux",9/8/2015,0,2.55,9.27
399910,Ookibloks,"Studio Work3, Lampert & Sons, Skyboy Games",Skyboy Games,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","0 .. 20,000",49,5,1.99,1.99,0,0,"windows, mac",10/8/2015,0,2.76,7.58
399920,Blowy Fish,One Man Band Games,One Man Band Games,"Action, Casual","Single-player, Steam Achievements, Steam Leaderboards, Steam Trading Cards","20,000 .. 50,000",24,19,1.99,1.99,0,0,windows,9/25/2015,0,2.63,9.57
400020,Atari Vault,Code Mystics,Atari,"Action, Adventure, Casual, Racing, RPG, Sports, Strategy","Multi-player, Single-player, Steam Achievements, Shared/Split Screen, Steam Leaderboards, Full controller support, Steam Trading Cards, Remote Play Together","100,000 .. 200,000",701,129,19.99,19.99,0,9,"windows, mac, linux",3/24/2016,0,4.17,7.29
400080,Out of Space,Behold Studios,Behold Studios,"Casual, Indie, Strategy","Multi-player, Single-player, Co-op, Steam Achievements, Steam Cloud, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Online Co-op, Shared/Split Screen Co-op, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together","100,000 .. 200,000",1574,434,14.99,14.99,0,33,"windows, mac, linux",2/26/2020,0,3.4,6.09
400110,Else Heart.Break(),"Erik Svedäng, El Huervo / Niklas Åkerblad, Tobias Sjögren, Oscar ""Ratvader"" Rydelius, Johannes Gotlén",Erik Svedäng AB,"Adventure, Indie, RPG",Single-player,"200,000 .. 500,000",486,236,24.99,24.99,0,1,"windows, mac, linux",9/24/2015,0,3.71,0.26
400130,Freedom Poopie,Electroplasmatic Games,Electroplasmatic Games,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Turn Notifications","0 .. 20,000",9,4,2.99,2.99,0,0,"windows, mac, linux",11/20/2015,0,2.24,4.77
400160,Concrete Jungle,ColePowered Games,ColePowered Games,"Indie, Strategy","Multi-player, Single-player, Co-op, Partial Controller Support, Steam Cloud, Shared/Split Screen, Steam Leaderboards, Steam Trading Cards, Shared/Split Screen PvP, Shared/Split Screen Co-op, Remote Play Together, PvP","100,000 .. 200,000",508,68,6.99,6.99,0,4,"windows, mac",9/23/2015,0,4.56,6.81
400170,The Incredible Adventures of Van Helsing: Final Cut,NeocoreGames,NeocoreGames,"Action, Adventure, Indie, RPG","Multi-player, Single-player, Co-op, Stats, Steam Achievements, Steam Cloud, Steam Leaderboards, Full controller support, Steam Trading Cards","500,000 .. 1,000,000",2436,771,44.99,44.99,0,27,windows,11/6/2015,0,2.11,3.49
400180,Okhlos: Omega,Coffee Powered Machine,Devolver Digital,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Full controller support, Steam Trading Cards","100,000 .. 200,000",640,185,12.99,12.99,0,1,"windows, mac, linux",8/18/2016,0,3.97,2.29
400200,The Mystery of a Lost Planet,AlikArt Studio,AlikArt Studio,"Adventure, Casual","Single-player, Stats, Steam Achievements, Steam Cloud, Steam Trading Cards","0 .. 20,000",56,36,4.99,4.99,0,0,windows,12/17/2015,0,3.48,5.06
400220,Bass Blocks,Paul Cooney,Paul Cooney,"Action, Adventure, Indie, RPG","Multi-player, Single-player, Shared/Split Screen, Full controller support, Remote Play Together","0 .. 20,000",10,3,4.99,4.99,0,0,windows,9/15/2015,0,2.13,9.21
400230,StarForce 2193: The Hotep Controversy,Simple Designs Gaming,Simple Designs Software LLC,"Casual, Indie, Strategy","Multi-player, Single-player, Co-op, Online Co-op","0 .. 20,000",3,5,0,0,0,0,windows,8/16/2016,0,4.37,3.97
